NMec = 98629
T = 37
P = 4
Profits not ignored
Solution time = 5.900e+00
Best Profit = 71580
Terminal Cases = 648497236
Task date  Profit    P
  1   22    3252     0   
  1   35    6891     -1  
  1   83    14919    1   
  1   88    23430    2   
  2   13    1363     -1  
  3   28    4409     -1  
  3   67    11900    -1  
  4   15    1643     -1  
  4   17    3085     -1  
  7   87    18415    3   
  8   12    569      -1  
  8   14    1029     -1  
  8   28    2442     -1  
  10  21    2811     -1  
  10  30    2652     -1  
  11  12    335      -1  
  15  24    1325     -1  
  15  26    1269     -1  
  15  35    1456     -1  
  27  69    10228    0   
  28  46    5569     -1  
  29  38    977      -1  
  30  36    865      -1  
  34  49    3764     -1  
  37  49    1629     -1  
  40  53    3881     -1  
  43  50    2038     -1  
  43  86    4073     -1  
  44  55    1647     -1  
  46  60    1387     -1  
  51  67    1873     -1  
  58  70    2591     -1  
  58  81    2812     -1  
  59  82    2409     -1  
  71  77    651      0   
  76  90    1014     -1  
  82  89    685      0   
End
