NMec = 98629
T = 39
P = 7
Profits not ignored
Solution time = 1.538e+03
Best Profit = 62822
Terminal Cases = 146760713910
Task date  Profit    P
  2   13    1112     -1  
  2   18    2743     0   
  2   18    4091     1   
  5   9     1084     2   
  5   17    2149     3   
  5   18    1902     -1  
  5   31    2194     -1  
  6   13    1316     4   
  7   54    12838    5   
  8   31    6222     6   
  10  27    2605     2   
  12  13    310      -1  
  12  22    1696     -1  
  14  23    1937     4   
  18  24    932      3   
  19  35    1589     -1  
  23  38    2210     0   
  23  42    5536     1   
  24  26    238      4   
  26  33    1836     3   
  26  40    1769     -1  
  27  33    688      4   
  27  36    1109     -1  
  27  37    1540     -1  
  28  45    2426     2   
  29  35    1202     -1  
  29  40    1320     -1  
  30  35    1281     -1  
  32  49    1984     -1  
  33  36    1082     6   
  34  47    2963     3   
  34  53    2695     4   
  39  53    3291     0   
  41  48    784      -1  
  42  46    781      -1  
  42  49    665      -1  
  43  49    1009     -1  
  44  53    2527     1   
  44  53    1413     6   
End
