NMec = 98629
T = 38
P = 8
Profits not ignored
Solution time = 3.692e+02
Best Profit = 52234
Terminal Cases = 36525774936
Task date  Profit    P
  2   13    2264     0   
  4   15    3254     1   
  5   18    3489     2   
  5   20    2248     3   
  5   24    1607     -1  
  6   15    2002     4   
  8   26    3227     -1  
  9   22    3808     5   
  9   23    2327     -1  
  10  16    814      -1  
  10  21    2523     -1  
  10  32    4117     6   
  12  14    366      -1  
  12  21    1524     -1  
  12  25    1541     -1  
  12  28    4277     7   
  12  31    1512     -1  
  14  17    415      -1  
  15  21    700      -1  
  15  25    1853     0   
  15  38    2189     -1  
  16  38    3909     1   
  19  33    2492     2   
  20  28    819      -1  
  20  46    3121     -1  
  21  37    4114     3   
  21  38    4404     4   
  21  44    3104     -1  
  23  37    2468     5   
  26  28    634      -1  
  26  45    2327     0   
  27  37    1838     -1  
  30  42    1573     7   
  31  32    560      -1  
  32  42    1530     -1  
  33  38    976      6   
  34  44    2354     2   
  42  45    305      1   
End
