NMec = 98629
T = 27
P = 8
Profits not ignored
Solution time = 4.080e-01
Best Profit = 33850
Terminal Cases = 36524349
Task date  Profit    P
  0   15    3253     0   
  0   33    3772     1   
  1   18    3430     2   
  2   15    3113     3   
  3   18    1435     -1  
  4   21    2412     4   
  5   33    3551     5   
  6   13    695      -1  
  6   23    3221     6   
  7   10    725      7   
  7   16    1227     -1  
  7   17    1183     -1  
  7   30    2808     -1  
  8   19    1948     -1  
  8   32    2391     -1  
  9   14    941      -1  
  9   24    2620     -1  
  13  18    679      -1  
  13  33    3476     7   
  14  27    1997     -1  
  17  30    1889     0   
  17  31    1315     -1  
  17  33    1678     3   
  21  27    649      -1  
  22  24    801      -1  
  22  32    2404     2   
  23  32    926      4   
End
