NMec = 98629
T = 22
P = 7
Profits not ignored
Solution time = 6.716e-03
Best Profit = 27535
Terminal Cases = 556275
Task date  Profit    P
  1   17    4294     0   
  3   30    3631     1   
  5   22    2445     2   
  5   25    1110     -1  
  8   29    3667     3   
  8   30    2949     4   
  9   28    2517     -1  
  10  21    1288     -1  
  10  30    4674     5   
  11  23    1174     -1  
  11  23    894      -1  
  11  31    1107     -1  
  12  25    1887     -1  
  13  24    1554     -1  
  14  23    1818     -1  
  15  27    3202     6   
  15  27    2280     -1  
  17  22    679      -1  
  17  29    1378     -1  
  22  31    1797     0   
  23  27    501      -1  
  23  31    876      2   
End
