NMec = 98629
T = 30
P = 4
Profits not ignored
Solution time = 2.132e-01
Best Profit = 42512
Terminal Cases = 27087708
Task date  Profit    P
  0   13    1604     0   
  1   2     317      1   
  4   46    4486     -1  
  6   20    3997     1   
  8   13    1285     2   
  9   24    4049     3   
  9   26    3206     -1  
  9   33    2830     -1  
  12  24    3340     -1  
  13  24    1178     -1  
  13  39    4329     -1  
  14  29    1251     -1  
  14  69    9888     0   
  16  38    3760     2   
  20  27    1677     -1  
  20  38    2454     -1  
  22  26    625      1   
  22  46    1769     -1  
  27  35    2285     1   
  30  40    1002     -1  
  31  50    3456     -1  
  32  48    1442     -1  
  32  50    4490     3   
  35  57    2511     -1  
  43  57    2502     1   
  45  49    467      -1  
  49  66    3923     2   
  50  64    1625     -1  
  54  60    1401     3   
  62  72    2386     1   
End
