NMec = 98629
T = 29
P = 2
Profits not ignored
Solution time = 1.197e-01
Best Profit = 43754
Terminal Cases = 15568352
Task date  Profit    P
  0   8     1773     -1  
  0   16    3046     -1  
  4   113   19251    0   
  5   40    9640     1   
  7   14    1099     -1  
  10  18    838      -1  
  12  33    2401     -1  
  20  46    3254     -1  
  24  26    403      -1  
  30  42    2080     -1  
  31  39    1089     -1  
  42  53    1133     1   
  48  62    1870     -1  
  54  59    1535     1   
  69  97    3296     1   
  70  73    347      -1  
  77  86    994      -1  
  90  94    639      -1  
  91  95    864      -1  
  92  109   1778     -1  
  102 105   640      -1  
  102 113   2196     -1  
  103 107   873      1   
  106 120   1995     -1  
  111 136   5373     1   
  113 131   4326     -1  
  114 120   479      -1  
  115 123   728      0   
  127 134   1925     0   
End
