NMec = 98629
T = 38
P = 1
Profits not ignored
Solution time = 3.295e-01
Best Profit = 54159
Terminal Cases = 33368316
Task date  Profit    P
  7   27    3920     0   
  8   30    2385     -1  
  15  23    1422     -1  
  35  339   44555    0   
  54  58    362      -1  
  64  75    1433     -1  
  84  88    1014     -1  
  84  100   2318     -1  
  91  103   1249     -1  
  101 108   641      -1  
  102 112   1573     -1  
  112 120   1450     -1  
  116 124   968      -1  
  120 137   1303     -1  
  130 145   1139     -1  
  135 141   701      -1  
  140 154   2813     -1  
  150 161   2577     -1  
  151 345   19901    -1  
  154 165   1984     -1  
  158 175   2798     -1  
  165 168   606      -1  
  173 196   6519     -1  
  185 211   1597     -1  
  195 199   1014     -1  
  203 228   4225     -1  
  209 231   2146     -1  
  215 231   1665     -1  
  216 233   3042     -1  
  234 245   747      -1  
  252 256   588      -1  
  272 280   838      -1  
  294 301   1482     -1  
  294 309   2323     -1  
  300 303   312      -1  
  308 320   2581     -1  
  346 366   5684     0   
  350 368   2649     -1  
End
