NMec = 98629
T = 24
P = 6
Profits not ignored
Solution time = 2.979e-02
Best Profit = 32517
Terminal Cases = 3399228
Task date  Profit    P
  0   36    4527     0   
  1   16    4218     1   
  1   32    3651     -1  
  1   39    4426     2   
  2   9     988      -1  
  2   15    2020     -1  
  2   37    6321     3   
  3   9     1611     4   
  4   10    1679     5   
  5   34    3219     -1  
  6   22    2530     -1  
  7   27    3234     -1  
  9   24    1505     -1  
  9   26    1265     -1  
  10  21    3221     4   
  14  18    1051     -1  
  14  23    1671     -1  
  14  25    2208     5   
  18  36    1178     -1  
  20  32    1461     1   
  28  39    1704     4   
  34  37    370      -1  
  34  39    692      1   
  36  37    449      5   
End
