NMec = 98629
T = 30
P = 6
Profits not ignored
Solution time = 1.024e+00
Best Profit = 43630
Terminal Cases = 118027710
Task date  Profit    P
  0   5     1325     0   
  0   20    3060     1   
  1   24    3515     2   
  3   21    1716     -1  
  3   41    5563     -1  
  4   18    1852     3   
  4   36    8106     4   
  7   13    1389     0   
  9   19    1375     -1  
  10  22    1525     -1  
  12  31    3014     -1  
  12  32    3388     5   
  14  23    787      -1  
  14  23    1477     -1  
  16  26    3007     0   
  18  24    919      -1  
  18  32    1585     -1  
  19  28    1911     -1  
  20  44    5392     3   
  21  35    1960     -1  
  24  44    4510     1   
  25  36    1891     -1  
  26  44    2624     2   
  26  46    2109     -1  
  29  44    2457     0   
  31  47    1533     -1  
  33  40    1556     -1  
  34  39    687      -1  
  34  48    2444     5   
  45  48    561      0   
End
