NMec = 98629
T = 31
P = 2
Profits not ignored
Solution time = 9.833e-02
Best Profit = 39534
Terminal Cases = 12414880
Task date  Profit    P
  5   8     775      0   
  7   11    438      -1  
  8   17    2099     1   
  13  20    811      -1  
  14  21    1267     0   
  16  27    1247     -1  
  31  57    3410     -1  
  34  141   19468    0   
  41  67    4170     -1  
  42  72    3160     -1  
  44  52    2093     1   
  52  57    1316     -1  
  54  79    5646     1   
  55  57    271      -1  
  56  76    3183     -1  
  60  143   9100     -1  
  63  79    2401     -1  
  74  80    848      -1  
  76  83    1279     -1  
  77  100   1969     -1  
  79  94    1309     -1  
  80  88    1867     1   
  80  90    921      -1  
  90  104   3066     1   
  93  97    1257     -1  
  104 108   618      -1  
  106 114   1492     1   
  121 130   1047     -1  
  123 140   1761     1   
  127 135   1085     -1  
  137 140   385      -1  
End
