NMec = 98629
T = 31
P = 3
Profits not ignored
Solution time = 1.568e+00
Best Profit = 40405
Terminal Cases = 197202828
Task date  Profit    P
  8   20    1175     -1  
  8   22    3792     0   
  9   23    1151     -1  
  10  11    438      1   
  11  17    1534     2   
  11  22    2435     -1  
  13  20    1619     1   
  18  27    935      -1  
  19  35    3091     2   
  21  34    2954     -1  
  21  38    3775     1   
  23  42    1873     -1  
  25  36    2385     0   
  33  42    1053     -1  
  40  44    540      0   
  40  54    3095     1   
  43  52    2182     2   
  44  50    1613     -1  
  48  62    1526     -1  
  50  67    2925     0   
  52  62    974      -1  
  57  75    4018     1   
  59  62    894      2   
  60  69    831      -1  
  63  64    451      2   
  64  75    1297     -1  
  65  81    2036     -1  
  71  85    2369     0   
  73  93    3735     2   
  76  101   3118     1   
  91  94    444      0   
End
