NMec = 98629
T = 22
P = 6
Profits not ignored
Solution time = 9.966e-03
Best Profit = 32026
Terminal Cases = 929367
Task date  Profit    P
  0   7     1970     0   
  1   36    7441     1   
  2   9     991      2   
  5   12    1120     -1  
  5   23    3146     3   
  6   26    3077     -1  
  7   17    2142     4   
  7   21    2946     5   
  9   24    3199     0   
  9   25    1832     -1  
  10  29    2600     -1  
  12  20    1330     2   
  12  20    925      -1  
  14  30    1663     -1  
  16  24    622      -1  
  18  35    2114     -1  
  19  35    2696     4   
  20  25    742      -1  
  20  32    1456     -1  
  22  32    1994     2   
  22  34    1489     5   
  24  34    2682     3   
End
