NMec = 98629
T = 20
P = 1
Profits not ignored
Solution time = 7.806e-05
Best Profit = 30795
Terminal Cases = 6156
Task date  Profit    P
  3   170   28002    0   
  21  160   24868    -1  
  22  39    3767     -1  
  26  76    6521     -1  
  64  75    3164     -1  
  69  74    625      -1  
  76  90    1947     -1  
  83  87    452      -1  
  83  88    959      -1  
  88  108   2346     -1  
  99  114   1944     -1  
  106 109   728      -1  
  113 198   12452    -1  
  123 132   1193     -1  
  134 147   1388     -1  
  149 154   562      -1  
  158 172   2015     -1  
  174 194   2793     0   
  174 194   1899     -1  
  184 194   937      -1  
End
