NMec = 98629
T = 23
P = 2
Profits not ignored
Solution time = 3.911e-03
Best Profit = 27058
Terminal Cases = 368424
Task date  Profit    P
  6   11    444      0   
  9   13    973      1   
  12  28    1328     -1  
  12  29    4566     0   
  16  29    2532     -1  
  16  70    9285     1   
  27  39    1629     -1  
  44  47    700      0   
  52  78    3195     0   
  55  65    1457     -1  
  56  67    1094     -1  
  58  70    1697     -1  
  58  74    2611     -1  
  74  80    633      -1  
  79  90    1219     0   
  80  87    1979     1   
  93  100   691      -1  
  95  114   2952     0   
  96  103   757      -1  
  99  109   1745     1   
  100 106   1033     -1  
  100 111   971      -1  
  101 107   997      -1  
End
