NMec = 98629
T = 35
P = 1
Profits not ignored
Solution time = 2.352e-01
Best Profit = 33202
Terminal Cases = 17418240
Task date  Profit    P
  5   9     859      0   
  16  25    1582     0   
  20  27    639      -1  
  36  52    3151     0   
  66  73    1035     0   
  72  84    2453     -1  
  82  83    485      0   
  82  106   5227     -1  
  84  99    3871     0   
  93  107   1810     -1  
  99  108   845      -1  
  106 116   1208     0   
  145 154   751      -1  
  146 158   2642     0   
  156 172   1023     -1  
  157 164   690      -1  
  171 180   727      0   
  194 204   1184     -1  
  194 214   1984     -1  
  201 220   2958     0   
  209 223   3083     -1  
  222 239   4084     0   
  224 233   1330     -1  
  237 245   1376     -1  
  269 281   1665     -1  
  272 290   4207     0   
  277 285   977      -1  
  282 289   573      -1  
  292 306   1086     -1  
  300 309   1444     0   
  314 332   3730     0   
  316 343   4409     -1  
  319 329   1973     -1  
  320 345   2591     -1  
  334 343   1219     0   
End
