NMec = 98629
T = 26
P = 8
Profits not ignored
Solution time = 1.902e-01
Best Profit = 41356
Terminal Cases = 17785085
Task date  Profit    P
  0   24    6014     0   
  1   3     327      1   
  1   9     933      -1  
  1   13    1175     -1  
  1   32    8536     2   
  2   14    1301     3   
  2   23    2171     -1  
  3   8     701      -1  
  3   25    1620     -1  
  3   27    5087     4   
  3   27    3377     5   
  4   11    1169     1   
  5   19    2516     -1  
  6   30    6805     6   
  8   19    2089     -1  
  8   23    1474     -1  
  8   29    3075     7   
  10  23    1303     -1  
  12  14    511      1   
  12  20    1393     -1  
  12  20    2012     -1  
  15  26    2310     1   
  17  21    663      -1  
  17  31    2844     3   
  18  23    1075     -1  
  19  29    1135     -1  
End
