NMec = 98629
T = 22
P = 1
Profits not ignored
Solution time = 1.247e-04
Best Profit = 27821
Terminal Cases = 15104
Task date  Profit    P
  15  34    2903     0   
  20  68    9607     -1  
  25  33    1172     -1  
  26  49    4286     -1  
  27  37    1178     -1  
  33  54    2022     -1  
  40  126   14333    0   
  47  58    2094     -1  
  60  78    1411     -1  
  68  87    4436     -1  
  79  87    859      -1  
  93  111   3794     -1  
  97  113   1699     -1  
  101 114   2311     -1  
  111 131   4224     -1  
  119 135   1646     -1  
  136 154   2516     -1  
  150 167   3702     0   
  166 174   837      -1  
  168 176   2000     0   
  179 183   743      0   
  202 216   4140     0   
End
