NMec = 98629
T = 28
P = 2
Profits not ignored
Solution time = 2.271e-02
Best Profit = 30256
Terminal Cases = 2350522
Task date  Profit    P
  12  22    2154     0   
  17  28    1543     1   
  19  32    2361     -1  
  29  43    1720     0   
  30  52    3682     1   
  36  49    2004     -1  
  43  73    3600     -1  
  46  59    2371     0   
  47  115   6081     -1  
  51  60    1022     -1  
  56  70    2905     1   
  59  63    1229     -1  
  61  67    816      0   
  69  88    2338     0   
  77  95    1752     -1  
  80  94    2772     1   
  81  93    2315     -1  
  84  108   2500     -1  
  87  107   3770     -1  
  89  101   2545     0   
  91  109   3666     -1  
  98  109   970      -1  
  100 126   2642     1   
  102 115   1473     0   
  122 138   2639     0   
  123 133   1303     -1  
  123 134   1363     -1  
  130 134   656      1   
End
