NMec = 98629
T = 36
P = 2
Profits not ignored
Solution time = 7.262e-01
Best Profit = 56486
Terminal Cases = 81089332
Task date  Profit    P
  1   22    1748     0   
  7   176   29771    1   
  9   28    2238     -1  
  10  31    5541     -1  
  12  15    577      -1  
  12  16    1140     -1  
  12  31    4185     -1  
  13  26    1282     -1  
  14  38    3423     -1  
  15  26    2523     -1  
  20  33    2405     -1  
  24  162   24011    0   
  27  29    304      -1  
  32  39    1512     -1  
  33  40    745      -1  
  33  49    1546     -1  
  35  49    2573     -1  
  43  64    4641     -1  
  54  66    1295     -1  
  55  154   11819    -1  
  58  104   4249     -1  
  61  65    575      -1  
  68  85    4588     -1  
  81  88    992      -1  
  92  105   1808     -1  
  100 110   2253     -1  
  106 112   692      -1  
  106 116   1370     -1  
  106 127   4631     -1  
  113 120   1269     -1  
  129 143   1329     -1  
  135 148   2054     -1  
  139 143   473      -1  
  143 156   1908     -1  
  153 164   1542     -1  
  163 171   956      0   
End
