NMec = 98629
T = 34
P = 7
Profits not ignored
Solution time = 2.448e+01
Best Profit = 40575
Terminal Cases = 2243670459
Task date  Profit    P
  3   18    2358     0   
  4   18    1270     1   
  6   25    2532     -1  
  7   20    1732     2   
  7   23    3148     3   
  7   48    6398     4   
  8   14    657      5   
  8   22    2708     -1  
  8   23    2927     -1  
  9   22    2100     -1  
  11  25    2239     -1  
  11  48    3818     -1  
  14  26    1466     -1  
  14  32    2967     6   
  15  30    2374     -1  
  15  32    2055     -1  
  16  28    1955     -1  
  17  31    2731     -1  
  18  44    4384     5   
  19  34    4067     0   
  20  30    1718     1   
  22  30    1795     2   
  25  42    2313     3   
  31  36    1172     1   
  31  39    2002     2   
  33  37    674      6   
  33  41    875      -1  
  33  45    1187     -1  
  34  43    1143     -1  
  35  40    1110     -1  
  36  41    1175     0   
  38  42    585      1   
  38  47    1441     6   
  41  45    719      2   
End
