NMec = 98629
T = 37
P = 7
Profits not ignored
Solution time = 2.040e+02
Best Profit = 46615
Terminal Cases = 19047225558
Task date  Profit    P
  0   11    1096     -1  
  0   15    3389     0   
  0   18    3720     1   
  0   51    6260     2   
  1   20    2833     3   
  4   15    2563     4   
  5   15    993      -1  
  6   8     281      5   
  6   20    1921     6   
  6   28    2733     -1  
  9   17    1057     -1  
  9   22    1857     5   
  10  17    872      -1  
  10  28    2456     -1  
  11  29    2088     -1  
  17  21    594      0   
  18  34    1192     -1  
  19  26    1071     1   
  20  28    2029     -1  
  20  37    3201     4   
  23  31    1596     0   
  23  39    2071     -1  
  23  40    1387     -1  
  23  45    3148     3   
  24  33    1246     -1  
  24  46    4793     5   
  25  35    1546     6   
  26  30    566      -1  
  26  32    1239     -1  
  28  39    2166     1   
  28  40    1222     -1  
  32  43    1122     -1  
  32  48    1880     0   
  33  41    1129     -1  
  36  40    595      -1  
  37  46    1858     6   
  40  52    1938     1   
End
