NMec = 98629
T = 19
P = 6
Profits not ignored
Solution time = 1.715e-03
Best Profit = 23304
Terminal Cases = 143644
Task date  Profit    P
  1   7     1807     0   
  1   20    2613     -1  
  2   31    4082     1   
  5   23    4316     2   
  6   17    2547     3   
  8   16    1014     -1  
  9   26    3170     0   
  10  18    1366     4   
  13  21    2048     -1  
  14  30    2333     -1  
  15  31    2768     5   
  16  27    2586     -1  
  17  22    584      -1  
  17  29    1448     -1  
  18  28    1553     3   
  18  30    1095     -1  
  19  27    1695     4   
  19  27    1186     -1  
  20  29    1318     -1  
End
