NMec = 98629
T = 31
P = 6
Profits not ignored
Solution time = 1.319e+00
Best Profit = 39460
Terminal Cases = 113248952
Task date  Profit    P
  1   19    3699     0   
  1   48    5350     1   
  2   11    1423     2   
  6   22    1470     -1  
  8   20    2973     3   
  9   17    667      4   
  12  26    2500     2   
  12  30    1463     -1  
  15  46    7197     5   
  17  21    746      -1  
  17  38    2426     -1  
  18  30    1639     4   
  20  41    1967     -1  
  22  45    2402     -1  
  23  40    4380     0   
  24  42    2294     -1  
  27  51    2287     -1  
  28  36    679      -1  
  29  35    1304     2   
  29  36    1022     -1  
  29  37    1593     -1  
  30  41    1217     -1  
  30  50    2777     3   
  31  47    1356     -1  
  33  39    920      -1  
  34  39    501      -1  
  35  42    1400     -1  
  35  43    2501     4   
  36  45    1130     2   
  41  50    1126     0   
  46  51    794      2   
End
