NMec = 98629
T = 25
P = 7
Profits not ignored
Solution time = 6.565e-02
Best Profit = 30126
Terminal Cases = 8683480
Task date  Profit    P
  1   12    2087     0   
  2   5     643      1   
  2   31    3524     2   
  3   27    6009     3   
  4   18    1451     -1  
  6   14    1130     1   
  7   23    1574     -1  
  7   24    2119     4   
  8   22    1563     5   
  8   22    1453     -1  
  10  21    755      -1  
  13  29    1774     -1  
  13  32    1505     -1  
  15  27    2584     0   
  16  26    1793     -1  
  17  27    2958     1   
  17  29    2253     -1  
  18  33    1475     -1  
  18  33    1743     -1  
  18  35    2848     6   
  20  24    594      -1  
  23  33    1121     5   
  27  35    2458     4   
  30  35    781      0   
  31  33    301      1   
End
