NMec = 98629
T = 27
P = 3
Profits not ignored
Solution time = 1.762e-02
Best Profit = 51270
Terminal Cases = 2371651
Task date  Profit    P
  0   62    12714    0   
  2   11    1185     -1  
  6   13    1567     1   
  8   82    20286    2   
  9   24    3349     -1  
  11  28    3252     -1  
  11  76    5545     -1  
  15  81    12640    1   
  17  40    3625     -1  
  18  32    1643     -1  
  19  78    10745    -1  
  23  31    1208     -1  
  24  35    2313     -1  
  27  39    1049     -1  
  28  37    879      -1  
  36  45    1906     -1  
  37  63    3776     -1  
  40  51    965      -1  
  46  58    2662     -1  
  52  60    1070     -1  
  54  64    1892     -1  
  60  79    3893     -1  
  65  75    1705     -1  
  66  79    3326     -1  
  68  72    436      0   
  75  89    3627     0   
  76  85    873      -1  
End
