NMec = 98629
T = 19
P = 2
Profits not ignored
Solution time = 1.566e-04
Best Profit = 23629
Terminal Cases = 16465
Task date  Profit    P
  2   19    2176     0   
  2   24    2004     -1  
  11  27    2088     -1  
  13  25    2541     1   
  16  32    1372     -1  
  26  49    4380     0   
  38  63    5011     1   
  42  76    3282     -1  
  45  47    334      -1  
  45  54    1129     -1  
  48  55    1542     -1  
  49  58    1324     -1  
  50  59    1857     0   
  52  62    1067     -1  
  54  66    1224     -1  
  58  63    586      -1  
  61  84    5896     0   
  71  82    1768     1   
  73  91    1271     -1  
End
