NMec = 98629
T = 18
P = 1
Profits not ignored
Solution time = 2.504e-05
Best Profit = 31947
Terminal Cases = 2881
Task date  Profit    P
  3   19    1476     -1  
  3   178   31947    0   
  12  24    1890     -1  
  13  22    1513     -1  
  31  54    4100     -1  
  42  53    1228     -1  
  42  62    2428     -1  
  47  60    2533     -1  
  53  57    813      -1  
  64  75    1190     -1  
  85  98    2655     -1  
  87  99    1498     -1  
  99  105   1793     -1  
  124 134   1410     -1  
  129 149   6118     -1  
  131 144   3424     -1  
  137 146   1168     -1  
  156 174   3395     -1  
End
