NMec = 98629
T = 40
P = 1
Profits not ignored
Solution time = 1.974e-01
Best Profit = 64486
Terminal Cases = 18027450
Task date  Profit    P
  7   30    1606     -1  
  16  26    2613     0   
  31  36    1060     0   
  34  41    1110     -1  
  40  56    2955     0   
  43  51    1347     -1  
  49  60    1052     -1  
  51  60    1074     -1  
  62  387   57858    0   
  68  85    3762     -1  
  75  86    1452     -1  
  76  226   17877    -1  
  79  90    1311     -1  
  80  90    1226     -1  
  81  92    1430     -1  
  86  111   1898     -1  
  90  101   1379     -1  
  91  98    1425     -1  
  94  100   506      -1  
  95  100   750      -1  
  134 320   26838    -1  
  140 155   2523     -1  
  159 172   1507     -1  
  169 177   2560     -1  
  174 199   2883     -1  
  178 183   563      -1  
  178 185   733      -1  
  189 203   3462     -1  
  197 200   927      -1  
  229 245   3420     -1  
  251 263   1116     -1  
  258 281   2257     -1  
  265 270   424      -1  
  269 281   800      -1  
  271 282   1227     -1  
  314 329   3104     -1  
  325 334   1040     -1  
  328 342   1232     -1  
  333 341   1193     -1  
  372 391   2811     -1  
End
