NMec = 98629
T = 39
P = 4
Profits not ignored
Solution time = 1.314e+02
Best Profit = 54250
Terminal Cases = 14479063169
Task date  Profit    P
  0   7     925      0   
  1   8     734      -1  
  1   10    1091     1   
  1   16    2659     2   
  3   86    12181    3   
  4   27    2632     -1  
  6   61    5474     -1  
  15  28    1789     0   
  15  31    1694     -1  
  17  92    11061    1   
  20  28    2034     2   
  24  38    1491     -1  
  29  39    1199     -1  
  30  46    2279     -1  
  30  46    3093     0   
  30  48    4646     2   
  35  40    799      -1  
  37  48    1178     -1  
  38  61    3654     -1  
  42  54    1429     -1  
  42  56    2204     -1  
  42  61    2376     -1  
  43  61    2298     -1  
  44  55    1089     -1  
  44  61    4057     -1  
  51  56    1400     0   
  52  71    4350     2   
  57  65    1235     0   
  61  78    2090     -1  
  65  71    893      -1  
  66  71    485      -1  
  67  75    1812     -1  
  68  87    1980     -1  
  71  95    4707     0   
  74  78    509      2   
  76  85    948      -1  
  82  88    1534     2   
  85  91    1013     -1  
  87  94    1036     3   
End
