NMec = 2020
T = 20
P = 5
Profits not ignored
Best Profit = 22507
Best Assigned = 0
Solution time = 4.317e-03
Task date  Profit    P
  1   14    1232     0   
  3   29    2779     1   
  4   17    1089     2   
  4   18    1648     3   
  4   19    2348     4   
  5   16    785      -1  
  6   28    3411     -1  
  8   22    1700     -1  
  9   29    4539     -1  
  10  23    2135     -1  
  12  29    1376     -1  
  13  21    737      -1  
  19  27    738      0   
  20  23    1137     2   
  21  39    3242     3   
  22  35    1891     4   
  23  37    1702     -1  
  25  34    1768     2   
  28  37    775      0   
  33  36    1012     1   
End
