NMec = 2020
T = 18
P = 2
Profits not ignored
Best Profit = 21162
Best Assigned = 195
Solution time = 1.488e-04
Task date  Profit    P
  0   8     1283     0   
  3   12    1050     1   
  16  29    3404     0   
  25  50    3826     1   
  29  39    1325     -1  
  32  33    381      0   
  37  58    3639     0   
  38  78    4172     -1  
  39  44    837      -1  
  39  53    1290     -1  
  41  65    5330     -1  
  43  62    2190     -1  
  49  62    1805     -1  
  51  81    4502     1   
  53  60    1114     -1  
  53  74    1879     -1  
  61  72    2500     0   
  69  81    1386     -1  
End
