NMec = 2020
T = 33
P = 8
Profits not ignored
Best Profit = 47531
Best Assigned = 0
Solution time = 1.758e+01
Task date  Profit    P
  0   36    7579     0   
  4   19    2588     1   
  4   23    2706     2   
  4   26    4362     3   
  5   11    655      4   
  5   24    3886     5   
  6   23    1496     6   
  6   27    2832     7   
  7   20    856      -1  
  8   18    1450     -1  
  8   34    4807     -1  
  9   22    1134     -1  
  10  15    617      -1  
  11  32    4027     -1  
  12  34    5055     4   
  14  21    945      -1  
  15  25    2521     -1  
  16  19    1084     -1  
  17  27    1413     -1  
  19  37    2833     -1  
  19  41    3140     -1  
  20  32    1055     1   
  21  36    3459     -1  
  21  38    2146     -1  
  22  26    444      -1  
  23  34    1156     -1  
  23  39    2752     -1  
  25  29    572      2   
  27  37    2316     3   
  30  32    503      2   
  32  38    1624     5   
  33  37    839      1   
  35  39    1172     2   
End
