NMec = 2020
T = 36
P = 7
Profits not ignored
Best Profit = 53945
Best Assigned = 1736415839
Solution time = 9.151e+01
Task date  Profit    P
  2   13    1197     0   
  5   51    10766    1   
  6   19    1025     2   
  8   28    5610     3   
  9   30    2043     4   
  10  21    1062     5   
  10  26    1582     6   
  14  24    1324     0   
  15  34    3798     -1  
  16  25    2178     -1  
  16  33    4066     -1  
  17  22    1385     -1  
  17  29    842      -1  
  18  39    3739     -1  
  18  41    2799     -1  
  19  37    2756     -1  
  21  27    1114     2   
  21  51    6591     -1  
  23  33    2449     5   
  24  40    1817     -1  
  25  35    2022     0   
  25  36    1961     -1  
  26  47    3659     -1  
  27  35    1007     6   
  29  32    621      2   
  31  47    2283     3   
  33  45    2638     2   
  33  45    2280     4   
  34  49    2623     5   
  35  39    1114     -1  
  35  47    1402     -1  
  36  45    1028     0   
  36  49    2697     6   
  37  48    2642     -1  
  38  49    1710     -1  
  42  44    271      -1  
End
