NMec = 2020
T = 30
P = 6
Profits not ignored
Best Profit = 50154
Solution time = 2.290e+00
Terminal Cases = 208452244
Task date  Profit    P
  0   47    5754     -1  
  1   4     437      -1  
  1   22    4749     -1  
  4   21    3732     -1  
  4   49    9216     -1  
  5   14    984      -1  
  6   23    4849     -1  
  6   44    8750     -1  
  9   20    1243     -1  
  11  14    411      -1  
  11  16    1271     -1  
  12  24    2564     -1  
  12  25    1823     -1  
  14  25    1987     -1  
  15  27    2167     -1  
  17  30    3036     -1  
  22  46    3103     -1  
  24  47    4790     -1  
  25  36    1151     -1  
  26  34    1350     -1  
  26  39    1546     -1  
  29  48    2189     -1  
  29  49    1910     -1  
  30  42    1785     -1  
  31  36    764      -1  
  35  38    614      -1  
  36  42    992      -1  
  38  46    1984     -1  
  39  45    1509     -1  
  39  48    673      -1  
End
