NMec = 2020
T = 35
P = 1
Profits not ignored
Best Profit = 51510
Best Assigned = 32615
Solution time = 3.345e-02
Task date  Profit    P
  18  314   47648    0   
  42  212   27545    -1  
  78  86    861      -1  
  79  99    2420     -1  
  83  100   2171     -1  
  95  99    535      -1  
  97  115   2547     -1  
  104 297   31831    -1  
  109 117   862      -1  
  113 125   2526     -1  
  121 134   1079     -1  
  132 154   1817     -1  
  132 156   6533     -1  
  139 141   453      -1  
  148 170   2358     -1  
  170 191   2507     -1  
  172 178   1115     -1  
  175 184   1431     -1  
  176 184   2516     -1  
  193 208   1360     -1  
  200 209   748      -1  
  202 211   2647     -1  
  213 235   6219     -1  
  217 230   2072     -1  
  225 234   1616     -1  
  248 250   507      -1  
  249 253   1249     -1  
  263 280   3243     -1  
  271 287   917      -1  
  287 291   443      -1  
  297 313   2138     -1  
  299 309   1274     -1  
  309 332   4333     -1  
  330 348   3862     0   
  332 348   2110     -1  
End
