NMec = 2020
T = 29
P = 2
Profits not ignored
Best Profit = 31614
Best Assigned = 0
Solution time = 3.008e-02
Task date  Profit    P
  0   17    3072     0   
  5   14    663      1   
  12  36    3159     -1  
  14  40    3158     -1  
  18  24    527      0   
  19  28    1108     1   
  20  39    4033     -1  
  23  127   11757    -1  
  27  37    2343     0   
  31  94    11734    1   
  34  54    4185     -1  
  37  52    2564     -1  
  40  55    2625     0   
  47  61    1005     -1  
  51  52    478      -1  
  53  58    782      -1  
  57  110   6668     0   
  58  67    1228     -1  
  69  82    2123     -1  
  69  84    2350     -1  
  71  79    1196     -1  
  74  95    4731     -1  
  83  95    2030     -1  
  87  99    1882     -1  
  88  98    2186     -1  
  91  101   1361     -1  
  91  104   1954     -1  
  120 125   711      0   
  134 142   1000     0   
End
