NMec = 2020
T = 28
P = 2
Profits not ignored
Best Profit = 45531
Best Assigned = 32629
Solution time = 4.924e-03
Task date  Profit    P
  2   33    3362     0   
  3   109   22867    1   
  23  49    4933     -1  
  26  72    11163    -1  
  28  43    2507     -1  
  28  52    4781     -1  
  29  125   19735    -1  
  36  46    1508     0   
  39  137   15550    -1  
  50  51    505      0   
  62  66    768      0   
  64  66    469      -1  
  64  78    2382     -1  
  79  105   3554     0   
  81  92    1222     -1  
  83  87    570      -1  
  83  90    756      -1  
  88  110   4860     -1  
  90  102   2285     -1  
  91  114   3334     -1  
  100 117   2517     -1  
  102 127   5247     -1  
  103 112   1378     -1  
  104 124   3009     -1  
  105 127   5166     -1  
  107 120   1487     0   
  109 115   472      -1  
  110 124   2929     1   
End
