NMec = 2020
T = 23
P = 1
Profits not ignored
Best Profit = 37128
Best Assigned = 0
Solution time = 7.042e-04
Task date  Profit    P
  13  20    1495     0   
  16  24    732      -1  
  27  35    939      0   
  31  42    1127     -1  
  32  138   16055    -1  
  34  178   27638    -1  
  61  76    1264     0   
  66  71    600      -1  
  81  86    653      0   
  84  93    2870     -1  
  87  92    533      0   
  101 118   3307     0   
  115 134   3136     -1  
  121 141   2877     0   
  131 136   794      -1  
  139 161   1883     -1  
  150 167   3983     0   
  153 165   1392     -1  
  171 181   861      0   
  171 189   2777     -1  
  182 194   1753     0   
  195 215   6242     0   
  203 216   2892     -1  
End
