NMec = 2020
T = 30
P = 2
Profits not ignored
Best Profit = 37877
Best Assigned = 32623
Solution time = 4.024e-02
Task date  Profit    P
  2   12    1772     0   
  6   14    2032     1   
  6   40    7527     -1  
  10  20    1695     -1  
  14  31    3597     0   
  14  31    2827     -1  
  15  26    2412     1   
  16  32    2238     -1  
  19  36    5293     -1  
  19  40    3020     -1  
  19  137   17715    -1  
  22  70    3919     -1  
  25  37    2709     -1  
  30  37    1406     1   
  32  40    1161     0   
  36  38    377      -1  
  40  45    1029     1   
  45  63    2287     0   
  50  65    1585     1   
  55  70    2846     -1  
  61  74    1498     -1  
  61  77    2125     -1  
  67  98    4200     0   
  86  99    2509     1   
  89  101   3098     -1  
  95  117   3120     -1  
  108 125   1992     0   
  121 134   2020     1   
  127 136   2100     0   
  132 134   427      -1  
End
