NMec = 2020
T = 24
P = 7
Profits not ignored
Best Profit = 32481
Best Assigned = 0
Solution time = 8.506e-02
Task date  Profit    P
  0   8     2042     0   
  0   27    6649     1   
  0   34    6354     2   
  1   15    1395     3   
  1   21    1874     4   
  1   32    3588     5   
  2   6     614      6   
  2   15    1447     -1  
  3   20    1250     -1  
  6   18    1796     -1  
  7   23    1265     6   
  7   27    2384     -1  
  8   13    481      -1  
  10  21    1793     0   
  10  23    2532     -1  
  10  33    2647     -1  
  11  29    1885     -1  
  12  15    397      -1  
  16  24    775      3   
  22  27    575      0   
  23  32    2021     4   
  23  34    1359     -1  
  26  29    746      3   
  32  34    259      0   
End
