NMec = 2020
T = 34
P = 6
Profits not ignored
Best Profit = 46754
Best Assigned = 0
Solution time = 3.711e+01
Task date  Profit    P
  2   11    2247     0   
  2   14    2011     1   
  2   21    1644     2   
  3   14    1041     3   
  5   15    2052     4   
  5   17    1233     5   
  5   18    1924     -1  
  5   31    3074     -1  
  6   17    1074     -1  
  6   17    1728     -1  
  6   28    2058     -1  
  9   26    1349     -1  
  11  27    1317     -1  
  12  20    957      0   
  12  22    2076     -1  
  17  53    5162     1   
  18  32    2671     3   
  18  34    3666     4   
  18  36    1848     5   
  19  36    4462     -1  
  21  38    2290     0   
  24  26    444      2   
  26  35    1221     -1  
  29  37    2124     2   
  29  47    4816     -1  
  30  49    1843     -1  
  31  41    2084     -1  
  32  52    3182     -1  
  35  38    882      3   
  37  48    1627     4   
  38  56    1449     2   
  39  51    3281     0   
  40  44    692      3   
  44  51    1119     5   
End
