NMec = 2020
T = 26
P = 7
Profits not ignored
Best Profit = 33093
Best Assigned = 1703208720
Solution time = 1.774e-01
Task date  Profit    P
  0   13    1899     0   
  1   20    4630     1   
  3   12    1319     2   
  4   17    1168     3   
  7   20    1197     4   
  8   36    3896     5   
  9   20    1871     6   
  9   23    3424     -1  
  10  26    2727     -1  
  11  27    2202     -1  
  12  22    1608     -1  
  13  20    693      2   
  15  21    697      0   
  15  28    1174     -1  
  15  30    3402     -1  
  16  23    434      -1  
  18  23    948      3   
  18  25    465      -1  
  19  33    2505     -1  
  20  37    1347     -1  
  22  31    1919     0   
  26  34    1663     1   
  28  37    1228     2   
  29  32    1001     3   
  30  37    1502     4   
  32  37    637      0   
End
