NMec = 2020
T = 38
P = 1
Profits not ignored
Best Profit = 49629
Best Assigned = 0
Solution time = 5.223e-01
Task date  Profit    P
  1   18    2011     0   
  4   23    1640     -1  
  63  79    1440     0   
  69  81    1397     -1  
  70  84    1146     -1  
  72  77    1116     -1  
  75  82    1338     -1  
  76  93    3571     -1  
  81  90    1390     0   
  85  87    293      -1  
  89  91    445      -1  
  94  98    987      0   
  94  114   3681     -1  
  105 126   3004     0   
  124 141   3265     -1  
  129 147   2031     0   
  149 164   1794     0   
  158 170   2976     -1  
  160 166   521      -1  
  178 327   27578    0   
  186 192   1166     -1  
  187 189   344      -1  
  206 215   1067     -1  
  216 224   2351     -1  
  222 230   2530     -1  
  226 241   1704     -1  
  243 251   730      -1  
  246 262   3563     -1  
  250 261   989      -1  
  255 262   1898     -1  
  295 316   2009     -1  
  307 326   2780     -1  
  310 323   1182     -1  
  319 321   444      -1  
  339 365   6547     0   
  340 361   3109     -1  
  355 368   1964     -1  
  365 376   871      -1  
End
