NMec = 2020
T = 16
P = 6
Profits not ignored
Best Profit = 25051
Best Assigned = 0
Solution time = 1.027e-03
Task date  Profit    P
  0   22    2860     0   
  1   7     1191     1   
  2   3     515      2   
  2   26    6117     3   
  5   16    1352     2   
  5   26    2995     4   
  6   16    2372     5   
  6   27    2394     -1  
  7   9     373      -1  
  8   21    1053     1   
  8   27    4861     -1  
  9   20    1612     -1  
  10  20    811      -1  
  11  27    2222     -1  
  14  24    1047     -1  
  21  27    1545     2   
End
