NMec = 2020
T = 28
P = 3
Profits not ignored
Best Profit = 43546
Best Assigned = 0
Solution time = 2.605e-01
Task date  Profit    P
  0   11    2050     0   
  0   23    3896     1   
  0   86    17333    2   
  12  26    1935     0   
  15  23    1536     -1  
  16  25    1011     -1  
  24  32    1871     1   
  28  34    523      0   
  35  41    2011     0   
  37  44    1229     1   
  38  57    2179     -1  
  41  44    657      -1  
  41  86    4936     -1  
  45  62    2459     0   
  49  50    222      1   
  54  64    2085     1   
  54  71    2263     -1  
  60  65    1101     -1  
  60  74    3191     -1  
  61  64    438      -1  
  67  92    2119     0   
  68  82    2215     1   
  72  86    2136     -1  
  74  91    2526     -1  
  76  87    2214     -1  
  77  90    2293     -1  
  79  88    1796     -1  
  88  93    1253     1   
End
