NMec = 2020
T = 38
P = 8
Profits not ignored
Best Profit = 60487
Best Assigned = 0
Solution time = 3.233e+02
Task date  Profit    P
  0   10    1067     0   
  0   47    10329    1   
  1   9     1037     2   
  2   20    2998     3   
  2   46    6386     4   
  6   22    2752     5   
  8   19    1310     6   
  8   28    2239     7   
  9   27    4683     -1  
  9   29    3359     -1  
  9   36    5957     -1  
  10  20    2425     2   
  10  35    2227     -1  
  11  37    4199     0   
  13  29    4664     -1  
  15  38    4101     -1  
  16  31    1671     -1  
  17  35    4856     -1  
  19  27    2164     -1  
  19  43    5033     -1  
  20  25    927      6   
  23  31    1499     2   
  23  32    1370     3   
  25  29    386      5   
  25  34    1585     -1  
  26  47    3743     6   
  27  38    1897     -1  
  27  44    4323     -1  
  28  41    2893     -1  
  28  47    4272     -1  
  32  41    1850     2   
  32  43    1271     5   
  33  46    1864     3   
  34  40    1080     7   
  35  44    1165     -1  
  35  45    1616     -1  
  37  39    538      -1  
  39  46    638      0   
End
