NMec = 2020
T = 31
P = 4
Profits not ignored
Best Profit = 43317
Best Assigned = 0
Solution time = 1.257e+00
Task date  Profit    P
  0   75    6358     0   
  4   16    1608     1   
  4   29    6307     2   
  6   8     688      3   
  6   14    1210     -1  
  13  18    725      3   
  14  29    2706     -1  
  15  28    2713     -1  
  16  25    974      -1  
  18  31    2509     1   
  18  36    4370     -1  
  20  38    2162     3   
  21  27    894      -1  
  21  33    893      -1  
  22  37    4247     -1  
  25  26    211      -1  
  25  37    2344     -1  
  27  36    2470     -1  
  31  50    1307     2   
  33  37    795      1   
  36  57    3053     -1  
  39  42    817      1   
  39  56    4151     3   
  42  47    863      -1  
  45  52    635      1   
  49  70    6011     -1  
  50  59    1141     -1  
  52  70    2252     2   
  55  66    912      1   
  62  74    1144     3   
  67  75    2363     1   
End
