NMec = 2020
T = 14
P = 6
Profits not ignored
Best Profit = 25851
Best Assigned = 0
Solution time = 2.627e-04
Task date  Profit    P
  0   29    3734     0   
  1   19    4585     1   
  2   7     904      2   
  3   12    2426     3   
  3   23    2820     4   
  5   27    3979     5   
  5   28    3283     -1  
  9   22    1321     2   
  10  29    2497     -1  
  11  13    749      -1  
  12  26    3591     -1  
  13  24    2700     3   
  15  25    3183     -1  
  19  26    1065     -1  
End
