NMec = 2020
T = 34
P = 2
Profits not ignored
Best Profit = 51282
Best Assigned = 32764
Solution time = 6.284e-01
Task date  Profit    P
  2   168   29793    0   
  9   11    352      1   
  13  37    2751     1   
  14  19    1040     -1  
  16  29    862      -1  
  25  41    1362     -1  
  25  44    1944     -1  
  26  44    2698     -1  
  29  44    1303     -1  
  34  40    730      -1  
  36  43    1809     -1  
  37  54    3788     -1  
  44  119   7761     1   
  46  56    1664     -1  
  49  68    5207     -1  
  74  81    844      -1  
  74  83    1203     -1  
  82  102   4101     -1  
  84  90    700      -1  
  86  102   1211     -1  
  93  112   2099     -1  
  104 123   1746     -1  
  105 110   697      -1  
  106 132   4352     -1  
  113 118   1411     -1  
  117 146   3457     -1  
  123 141   2678     1   
  124 135   1229     -1  
  129 140   1338     -1  
  130 137   973      -1  
  135 151   1724     -1  
  140 153   859      -1  
  141 158   1739     -1  
  159 167   1156     1   
End
