NMec = 2020
T = 36
P = 3
Profits not ignored
Best Profit = 53976
Best Assigned = 32693
Solution time = 1.275e+00
Task date  Profit    P
  0   119   20769    0   
  2   28    4221     1   
  4   14    1591     2   
  4   109   10441    -1  
  5   15    2281     -1  
  10  17    642      -1  
  11  25    2215     -1  
  11  67    8489     -1  
  11  110   7624     -1  
  13  39    2514     -1  
  18  29    961      2   
  19  21    290      -1  
  22  43    4790     -1  
  22  113   14649    -1  
  23  43    4137     -1  
  25  27    471      -1  
  25  33    1097     -1  
  38  53    1637     1   
  47  67    2622     2   
  48  64    3539     -1  
  53  72    2440     -1  
  55  64    1056     1   
  56  69    2688     -1  
  56  81    5944     -1  
  60  76    3537     -1  
  61  82    2766     -1  
  62  63    361      -1  
  64  89    2327     -1  
  78  92    3246     1   
  80  99    1955     2   
  82  101   1851     -1  
  86  93    1336     -1  
  91  107   2950     -1  
  92  117   3460     -1  
  102 109   868      1   
  108 111   712      2   
End
