NMec = 2020
T = 23
P = 2
Profits not ignored
Best Profit = 35181
Best Assigned = 0
Solution time = 1.577e-03
Task date  Profit    P
  0   6     649      0   
  0   8     1347     1   
  0   113   10727    -1  
  5   18    2160     -1  
  8   111   16237    0   
  10  114   10786    1   
  13  21    1202     -1  
  17  95    14472    -1  
  18  113   9243     -1  
  24  31    1337     -1  
  27  45    3088     -1  
  41  58    2612     -1  
  42  67    6204     -1  
  48  52    1269     -1  
  56  70    2116     -1  
  68  77    893      -1  
  74  81    1091     -1  
  83  104   3673     -1  
  91  110   1595     -1  
  95  97    433      -1  
  97  112   2476     -1  
  106 114   881      -1  
  107 110   312      -1  
End
