NMec = 2020
T = 29
P = 6
Profits not ignored
Best Profit = 40746
Best Assigned = 7
Solution time = 1.003e+00
Task date  Profit    P
  1   7     492      0   
  1   11    1615     1   
  1   13    1293     2   
  3   11    1591     3   
  3   18    3370     4   
  3   28    4727     5   
  4   15    1949     -1  
  5   13    2132     -1  
  5   28    2126     -1  
  6   15    1341     -1  
  6   30    2949     -1  
  7   21    2028     -1  
  8   19    2449     0   
  11  31    3240     -1  
  12  37    5891     1   
  13  24    1185     3   
  13  40    6743     -1  
  17  43    2741     2   
  18  27    1443     -1  
  18  38    3333     -1  
  24  47    3036     0   
  25  44    2758     3   
  26  41    2187     4   
  29  43    2609     5   
  29  48    1807     -1  
  32  43    1033     -1  
  32  45    1597     -1  
  36  43    1101     -1  
  37  42    640      -1  
End
