NMec = 2020
T = 40
P = 6
Profits not ignored
Best Profit = 55454
Best Assigned = 1736415839
Solution time = 2.667e+02
Task date  Profit    P
  2   9     903      0   
  2   57    4041     1   
  3   63    8924     2   
  4   30    3189     3   
  5   9     798      4   
  5   62    14191    5   
  6   55    5938     -1  
  7   22    2504     -1  
  8   11    334      -1  
  8   15    746      -1  
  8   18    1339     -1  
  9   21    1852     -1  
  9   45    3759     -1  
  10  23    1151     0   
  10  25    2404     4   
  11  31    3154     -1  
  13  36    1712     -1  
  14  30    1935     -1  
  19  38    2819     -1  
  21  27    414      -1  
  21  41    3357     -1  
  24  33    1795     0   
  24  34    1392     -1  
  25  33    1501     -1  
  25  37    2347     -1  
  25  48    4687     -1  
  29  46    1619     4   
  29  54    4191     -1  
  32  44    2257     3   
  33  39    780      -1  
  34  47    1526     0   
  34  53    2899     -1  
  38  49    3162     -1  
  38  60    3052     -1  
  40  48    2398     -1  
  40  48    2214     -1  
  41  48    742      -1  
  51  63    1019     0   
  54  61    751      3   
  56  62    1229     4   
End
