NMec = 2020
T = 30
P = 8
Profits not ignored
Best Profit = 44432
Best Assigned = 0
Solution time = 1.602e+00
Task date  Profit    P
  2   17    1909     0   
  4   16    2107     1   
  4   21    4282     2   
  6   16    2586     3   
  7   19    1196     4   
  7   20    1535     5   
  7   31    3489     6   
  9   20    1682     7   
  10  20    2204     -1  
  10  26    2185     -1  
  10  35    1375     -1  
  11  17    1359     -1  
  11  22    1928     -1  
  11  37    4351     -1  
  12  21    1312     -1  
  15  31    1620     -1  
  16  34    3128     -1  
  16  36    2088     -1  
  17  21    1473     1   
  17  30    2761     3   
  17  33    1684     -1  
  17  36    5018     -1  
  18  25    1992     0   
  19  35    3505     -1  
  20  34    3843     4   
  22  35    1928     1   
  24  30    399      2   
  25  37    3333     5   
  26  37    2058     0   
  27  33    941      7   
End
