NMec = 2020
T = 23
P = 4
Profits not ignored
Best Profit = 29039
Best Assigned = 32721
Solution time = 9.647e-03
Task date  Profit    P
  1   24    6402     0   
  1   56    6305     1   
  3   17    2325     2   
  7   12    379      3   
  11  51    6172     -1  
  12  35    2664     -1  
  13  27    1895     3   
  13  49    3235     -1  
  14  19    879      -1  
  14  24    2447     -1  
  15  53    4112     -1  
  16  29    1174     -1  
  17  27    2087     -1  
  19  32    1460     2   
  22  40    2615     -1  
  25  28    746      0   
  33  39    947      0   
  36  50    2057     2   
  37  46    1536     3   
  44  50    772      0   
  46  55    1221     -1  
  48  55    1174     3   
  53  57    543      0   
End
