NMec = 2020
T = 40
P = 7
Profits not ignored
Best Profit = 58544
Best Assigned = 0
Solution time = 8.385e+02
Task date  Profit    P
  0   37    6825     0   
  1   14    2038     1   
  1   15    2802     2   
  1   16    3248     3   
  4   15    1794     4   
  5   22    1327     5   
  5   54    7102     6   
  6   53    9046     -1  
  10  49    2785     -1  
  10  57    5734     -1  
  12  22    2729     -1  
  13  21    1603     -1  
  15  32    3425     1   
  15  35    2720     -1  
  16  25    747      2   
  17  25    1533     3   
  17  28    1684     4   
  17  38    2756     -1  
  18  26    1066     -1  
  19  30    1029     -1  
  23  31    1366     5   
  23  37    1334     -1  
  26  32    367      2   
  26  37    970      3   
  29  43    1428     4   
  29  44    1541     -1  
  31  46    1932     -1  
  31  48    2118     -1  
  32  42    1977     5   
  33  47    2908     1   
  34  44    1258     2   
  34  48    1580     -1  
  37  52    1529     -1  
  37  54    2650     -1  
  38  52    1068     0   
  38  56    1706     3   
  42  51    2055     -1  
  43  53    2662     5   
  44  47    1165     4   
  48  54    1349     1   
End
