NMec = 2020
T = 33
P = 4
Profits not ignored
Best Profit = 48388
Best Assigned = 32515
Solution time = 4.487e+00
Task date  Profit    P
  1   9     2318     0   
  2   14    1678     1   
  4   29    3828     2   
  6   9     358      3   
  7   78    12507    -1  
  9   19    1342     -1  
  11  30    2090     0   
  13  67    6406     3   
  14  24    2192     -1  
  14  24    1648     -1  
  14  26    1262     -1  
  16  36    5383     1   
  18  22    674      -1  
  18  25    1735     -1  
  20  81    7475     -1  
  23  39    2411     -1  
  31  42    1662     0   
  37  56    3828     1   
  38  59    3105     2   
  39  43    824      -1  
  40  50    2095     -1  
  41  54    1968     -1  
  43  53    1573     0   
  46  69    4833     -1  
  47  63    4240     -1  
  53  60    1369     -1  
  57  73    851      0   
  58  77    1545     1   
  59  73    2625     -1  
  61  62    195      2   
  67  72    630      2   
  70  76    1398     3   
  74  75    373      0   
End
