NMec = 2020
T = 27
P = 5
Profits not ignored
Best Profit = 33086
Best Assigned = 0
Solution time = 3.018e-01
Task date  Profit    P
  0   5     1001     0   
  0   21    2600     1   
  0   40    3991     2   
  0   53    4545     3   
  1   18    3897     4   
  4   12    2064     -1  
  7   17    1733     0   
  7   22    3473     -1  
  8   16    1016     -1  
  8   20    2848     -1  
  13  22    2099     -1  
  15  26    1632     -1  
  15  28    3173     -1  
  17  23    686      -1  
  19  25    1003     0   
  19  28    2111     4   
  19  34    1734     -1  
  25  45    2895     1   
  27  36    1186     0   
  27  39    2697     -1  
  27  42    1350     -1  
  29  47    2053     4   
  30  37    1129     -1  
  30  41    1528     -1  
  32  34    400      -1  
  32  42    821      -1  
  44  51    801      0   
End
