NMec = 2020
T = 39
P = 2
Profits not ignored
Best Profit = 50779
Best Assigned = 32766
Solution time = 6.841e+00
Task date  Profit    P
  7   8     315      0   
  9   23    1237     0   
  14  187   24698    1   
  17  32    2328     -1  
  36  43    1309     0   
  37  54    2674     -1  
  38  42    1422     -1  
  50  66    4608     0   
  50  154   7451     -1  
  58  74    2953     -1  
  59  183   20764    -1  
  61  70    671      -1  
  64  71    1570     -1  
  65  78    1832     -1  
  65  79    1732     -1  
  70  77    1314     0   
  83  153   9616     0   
  86  95    1119     -1  
  93  97    585      -1  
  102 109   1024     -1  
  105 111   1625     -1  
  106 130   5716     -1  
  107 117   1245     -1  
  116 135   2829     -1  
  120 148   5317     -1  
  122 133   1570     -1  
  124 129   815      -1  
  126 142   4498     -1  
  147 159   1600     -1  
  150 161   2129     -1  
  155 165   1058     0   
  155 166   2708     -1  
  160 169   2260     -1  
  161 171   1214     -1  
  166 186   4056     0   
  170 178   1015     -1  
  170 181   1295     -1  
  171 182   1317     -1  
  173 184   1390     -1  
End
