NMec = 2020
T = 19
P = 3
Profits not ignored
Best Profit = 23195
Best Assigned = 0
Solution time = 2.406e-03
Task date  Profit    P
  2   5     675      0   
  2   13    1666     1   
  4   27    2647     2   
  11  17    709      0   
  14  29    3008     1   
  14  30    2245     -1  
  24  38    1417     0   
  27  35    710      -1  
  29  37    605      2   
  29  38    2353     -1  
  35  50    4071     1   
  36  47    1458     -1  
  41  43    368      0   
  42  56    3487     2   
  44  53    1306     0   
  46  47    183      -1  
  46  51    755      -1  
  47  60    2243     -1  
  59  62    432      0   
End
