NMec = 2020
T = 28
P = 7
Profits not ignored
Best Profit = 28338
Best Assigned = 0
Solution time = 3.849e-01
Task date  Profit    P
  0   13    2130     0   
  0   18    2027     1   
  0   22    2458     2   
  2   19    2907     3   
  2   23    1822     4   
  3   14    2003     5   
  3   16    2399     6   
  5   12    1027     -1  
  6   16    1067     -1  
  6   22    3569     -1  
  7   9     511      -1  
  8   12    757      -1  
  8   20    2421     -1  
  8   26    2424     -1  
  10  18    1089     -1  
  10  19    801      -1  
  11  24    1744     -1  
  12  26    1676     -1  
  12  28    3374     -1  
  12  35    2598     -1  
  14  15    324      0   
  15  19    498      5   
  20  35    3331     0   
  22  23    221      1   
  23  26    419      2   
  27  34    1850     1   
  28  36    1362     2   
  31  36    686      3   
End
