NMec = 2020
T = 24
P = 3
Profits not ignored
Best Profit = 30717
Best Assigned = 0
Solution time = 7.921e-03
Task date  Profit    P
  0   79    7489     0   
  2   23    2196     1   
  7   19    1842     2   
  10  25    2365     -1  
  11  30    4690     -1  
  11  32    5129     -1  
  17  32    1335     -1  
  17  39    3015     -1  
  26  44    1897     1   
  27  42    3527     2   
  27  45    2315     -1  
  33  53    2142     -1  
  35  48    2305     -1  
  36  44    1658     -1  
  41  63    2169     -1  
  44  65    2305     2   
  46  53    616      1   
  50  71    3222     -1  
  57  65    947      1   
  59  75    3422     -1  
  62  70    1316     -1  
  63  79    1616     -1  
  65  74    1469     -1  
  66  75    1478     1   
End
