NMec = 2020
T = 37
P = 7
Profits not ignored
Best Profit = 60427
Best Assigned = 32755
Solution time = 1.023e+02
Task date  Profit    P
  1   8     1222     0   
  1   51    5013     1   
  2   15    1589     2   
  3   28    3079     3   
  4   15    2779     4   
  4   19    2194     5   
  4   43    9901     6   
  4   49    12068    -1  
  6   25    2829     -1  
  7   23    2136     -1  
  9   21    3172     0   
  9   35    2757     -1  
  10  22    2676     -1  
  11  16    1050     -1  
  12  25    2084     -1  
  12  37    5805     -1  
  13  22    2238     -1  
  15  23    1737     -1  
  15  27    1003     -1  
  17  25    862      2   
  17  31    2856     4   
  18  40    1339     -1  
  19  25    1319     -1  
  20  44    5397     5   
  22  49    4281     0   
  26  30    787      2   
  26  38    1584     -1  
  26  40    3864     -1  
  26  45    2073     -1  
  27  44    1038     -1  
  28  41    2270     -1  
  29  49    2918     3   
  31  39    1066     2   
  31  44    2114     -1  
  33  51    3051     4   
  36  45    2801     -1  
  42  43    317      2   
End
